order_id,customer_id,order_date,product_id,product_category,quantity,price_per_unit,total_amount
O06206,C0040,2022-12-01,P107,Groceries,14.0,608.73,8522.22
O06207,C0001,2023-10-29,P098,Toys,4.0,607.46,2429.84
O06208,C0085,2022-03-28,P027,Home,18.0,620.0,11160.0
O06209,C0168,2023-11-26,P026,Books,11.0,573.67,6310.37
O06210,C0025,2022-05-12,P053,Toys,3.0,1359.27,4077.81
O06211,C0070,2022-12-09,P062,Toys,16.0,1384.05,22144.8
O06212,C0191,2023-06-02,P056,Groceries,1.0,668.79,668.79
O06213,C0101,2022-01-30,P085,Books,1.0,802.12,802.12
O06214,C0184,2022-06-13,P088,Home,9.0,48.23,434.07
O06215,C0105,2023-01-22,P115,Electronics,12.0,328.89,3946.68
O06216,C0152,2023-06-12,P105,Home,3.0,482.25,1446.75
O06217,C0124,2022-05-05,P043,Groceries,7.0,1392.98,9750.86
O06218,C0024,2023-07-15,P095,Home,17.0,1262.08,21455.36
O06219,C0058,2023-09-22,P109,Home,12.0,896.21,10754.52
O06220,C0089,2023-08-09,P105,Groceries,16.0,1108.9,17742.4
O06221,C0135,2022-08-21,P051,Toys,1.0,66.3,66.3
O06222,C0053,2022-01-09,P078,Toys,16.0,102.35,1637.6
O06223,C0090,2023-05-29,P121,Electronics,3.0,473.27,1419.81
O06224,C0116,2023-11-14,P059,Toys,2.0,455.57,911.14
O06225,C0172,2022-11-08,P111,Home,14.0,1335.56,18697.84
O06226,C0016,2023-09-03,P115,Fashion,17.0,22.85,388.45
O06227,C0099,2022-07-09,P017,Groceries,5.0,148.18,740.9
O06228,C0108,2022-03-21,P065,Electronics,20.0,343.98,6879.6
O06229,C0106,2023-02-25,P054,Fashion,14.0,100.35,1404.9
O06230,C0042,2023-09-25,P115,Books,11.0,21.99,241.89
O06231,C0200,2022-10-05,P028,Groceries,3.0,1497.51,4492.53
O06232,C0076,2022-01-25,P021,,,,11042.28
O06233,C0089,2022-06-19,P118,Home,16.0,444.63,7114.08
O06234,C0131,2023-10-26,P060,Home,15.0,327.91,4918.65
O06235,C0165,2022-10-16,P128,Groceries,14.0,33.05,462.7
O06236,C0194,2023-03-16,P034,Groceries,12.0,360.92,4331.04
O06237,C0123,2022-07-16,P021,Home,19.0,570.2,10833.8
O06238,C0061,2023-06-27,P056,Electronics,13.0,333.56,4336.28
O06239,C0127,2023-07-30,P045,Electronics,5.0,1248.3,6241.5
O06240,C0178,2023-05-11,P108,Groceries,6.0,414.99,2489.94
O06241,C0119,2023-03-04,P052,Electronics,4.0,286.48,1145.92
O06242,C0093,2022-09-04,P064,Toys,17.0,959.02,16303.34
O06243,C0014,2023-10-08,P035,Electronics,11.0,964.0,10604.0
O06244,C0022,2023-04-20,P103,Home,2.0,191.43,382.86
O06245,C0057,2022-11-19,P105,Home,16.0,474.39,7590.24
O06246,C0036,2022-08-11,P047,Electronics,20.0,904.98,18099.6
O06247,C0041,2023-09-09,P042,Groceries,19.0,770.56,14640.64
O06248,C0071,2022-03-01,P048,Fashion,9.0,845.25,7607.25
O06249,C0185,2022-05-07,P070,Fashion,13.0,1307.03,16991.39
O06250,C0055,2023-08-05,P096,Electronics,4.0,1293.3,5173.2
O06251,C0154,2023-11-25,P044,Electronics,15.0,635.83,9537.45
O06252,C0189,2022-03-25,P021,Groceries,3.0,1050.32,3150.96
O06253,C0102,2023-08-03,P026,,,,9822.33
O06254,C0140,2023-05-16,P065,Electronics,20.0,63.08,1261.6
O06255,C0010,2022-05-11,P002,Toys,19.0,494.7,9399.3
O06256,C0159,2023-09-18,P083,Home,9.0,301.63,2714.67
O06257,C0006,2023-01-05,P018,Fashion,6.0,1280.7,7684.2
O06258,C0129,2022-04-06,P018,Books,13.0,1321.62,17181.06
O06259,C0100,2022-09-23,P012,Fashion,13.0,488.91,6355.83
O06260,C0172,2023-11-18,P046,Fashion,5.0,1492.14,7460.7
O06261,C0001,2023-06-06,P004,Fashion,17.0,518.44,8813.48
O06262,C0086,2023-01-02,P044,,,,626.82
O06263,C0192,2023-11-07,P015,Groceries,3.0,536.12,1608.36
O06264,C0037,2022-12-22,P040,Toys,9.0,1471.01,13239.09
O06265,C0117,2022-12-07,P115,Electronics,15.0,669.11,10036.65
O06266,C0135,2023-06-24,P128,Home,19.0,1418.99,26960.81
O06267,C0057,2022-01-19,P005,,,,21044.81
O06268,C0173,2023-09-29,P099,Fashion,15.0,863.74,12956.1
O06269,C0170,2022-02-25,P009,Home,6.0,370.93,2225.58
O06270,C0139,2023-07-08,P045,Groceries,13.0,1022.55,13293.15
O06271,C0087,2022-10-28,P112,Electronics,3.0,273.56,820.68
O06272,C0077,2023-05-08,P079,Fashion,19.0,1315.01,24985.19
O06273,C0110,2023-01-20,P099,Groceries,6.0,1489.53,8937.18
O06274,C0146,2023-11-17,P069,Books,16.0,1065.36,17045.76
O06275,C0199,2022-08-03,P118,Books,5.0,1040.46,5202.3
O06276,C0045,2023-03-20,P020,Books,19.0,860.32,16346.08
O06277,C0027,2023-05-25,P030,Fashion,11.0,1082.21,11904.31
O06278,C0025,2022-10-02,P121,Electronics,19.0,1478.82,28097.58
O06279,C0108,2023-10-06,P087,Home,2.0,556.2,1112.4
O06280,C0131,2022-04-27,P094,Electronics,7.0,796.71,5576.97
O06281,C0113,2023-06-09,P091,Fashion,15.0,776.88,11653.2
O06282,C0149,2023-02-25,P123,Groceries,10.0,506.18,5061.8
O06283,C0068,2022-07-27,P029,Home,11.0,1268.94,13958.34
O06284,C0037,2023-11-01,P033,Groceries,10.0,488.59,4885.9
O06285,C0108,2023-08-29,P066,Groceries,13.0,361.07,4693.91
O06286,C0101,2023-11-18,P116,Books,12.0,575.94,6911.28
O06287,C0150,2022-06-06,P030,Electronics,19.0,420.79,7995.01
O06288,C0080,2023-02-11,P077,Electronics,20.0,786.59,15731.8
O06289,C0095,2023-06-04,P065,Electronics,8.0,84.98,679.84
O06290,C0187,2023-03-18,P085,Toys,13.0,488.81,6354.53
O06291,C0200,2022-03-16,P011,Fashion,13.0,232.33,3020.29
O06292,C0064,2023-04-19,P004,Toys,15.0,1077.74,16166.1
O06293,C0144,2023-10-03,P044,,,,6753.32
O06294,C0080,2022-10-17,P127,Fashion,2.0,771.69,1543.38
O06295,C0010,2023-09-10,P094,Groceries,9.0,1416.89,12752.01
O06296,C0059,2022-02-06,P078,Groceries,15.0,1065.98,15989.7
O06297,C0058,2023-11-07,P061,Toys,4.0,835.82,3343.28
O06298,C0174,2023-11-15,P034,Electronics,20.0,1086.46,21729.2
O06299,C0157,2022-08-18,P038,Fashion,9.0,534.42,4809.78
O06300,C0010,2022-05-04,P012,Fashion,3.0,214.78,644.34
O06301,C0081,2023-02-23,P011,Toys,8.0,669.8,5358.4
O06302,C0140,2022-01-20,P088,Toys,5.0,1036.76,5183.8
O06303,C0045,2022-01-06,P006,Home,1.0,580.62,580.62
O06304,C0123,2023-06-10,P117,Toys,20.0,591.05,11821.0
O06305,C0022,2023-05-08,P100,Groceries,6.0,941.16,5646.96
O06306,C0147,2022-04-21,P053,Books,5.0,347.34,1736.7
O06307,C0160,2023-03-03,P049,Fashion,6.0,459.66,2757.96
O06308,C0182,2022-11-28,P052,Toys,17.0,841.89,14312.13
O06309,C0042,2023-09-12,P018,Books,18.0,1437.7,25878.6
O06310,C0121,2022-02-10,P125,Home,18.0,512.3,9221.4
O06311,C0168,2023-01-02,P126,Groceries,5.0,1183.24,5916.2
O06312,C0128,2022-10-08,P112,Home,13.0,198.4,2579.2
O06313,C0191,2022-06-26,P001,Groceries,4.0,340.27,1361.08
O06314,C0088,2023-08-15,P041,Electronics,13.0,948.16,12326.08
O06315,C0053,2023-12-14,P007,Electronics,11.0,989.13,10880.43
O06316,C0019,2022-07-21,P079,Books,2.0,854.8,1709.6
O06317,C0139,2022-07-13,P091,Electronics,20.0,1240.85,24817.0
O06318,C0152,2022-10-26,P037,Toys,12.0,713.5,8562.0
O06319,C0138,2023-03-30,P115,Electronics,4.0,274.83,1099.32
O06320,C0071,2023-02-05,P101,Home,20.0,757.45,15149.0
O06321,C0078,2022-07-10,P130,Groceries,20.0,777.67,15553.4
O06322,C0161,2023-05-11,P004,Home,4.0,677.81,2711.24
O06323,C0075,2023-04-06,P042,Books,7.0,966.12,6762.84
O06324,C0146,2023-04-26,P001,Toys,12.0,991.43,11897.16
O06325,C0159,2022-11-22,P015,Groceries,6.0,1224.8,7348.8
O06326,C0140,2023-04-19,P018,Toys,17.0,669.16,11375.72
O06327,C0101,2022-03-13,P129,Fashion,13.0,986.05,12818.65
O06328,C0071,2022-10-19,P127,Groceries,3.0,81.03,243.09
O06329,C0193,2023-05-23,P075,,,,7727.98
O06330,C0030,2022-09-19,P117,,,,14124.45
O06331,C0197,2022-08-02,P072,Books,8.0,18.35,146.8
O06332,C0071,2023-08-18,P106,Fashion,16.0,921.57,14745.12
O06333,C0056,2022-07-18,P002,Home,1.0,225.99,225.99
O06334,C0053,2022-11-06,P099,Books,10.0,786.46,7864.6
O06335,C0136,2022-04-30,P035,Fashion,11.0,1015.9,11174.9
O06336,C0055,2022-09-26,P028,Toys,17.0,407.24,6923.08
O06337,C0157,2023-05-16,P048,Toys,6.0,486.98,2921.88
O06338,C0005,2023-02-19,P125,Groceries,17.0,146.33,2487.61
O06339,C0065,2023-07-21,P111,Books,17.0,23.62,401.54
O06340,C0082,2023-12-18,P086,Fashion,10.0,288.4,2884.0
O06341,C0040,2023-02-05,P051,,,,1239.81
O06342,C0069,2022-02-07,P039,Groceries,17.0,781.64,13287.88
O06343,C0014,2022-07-22,P029,Groceries,5.0,80.94,404.7
O06344,C0050,2023-07-16,P056,Books,20.0,1001.87,20037.4
O06345,C0058,2023-05-31,P111,Books,5.0,633.99,3169.95
O06346,C0127,2022-09-13,P066,Groceries,8.0,42.25,338.0
O06347,C0147,2022-12-29,P085,Toys,1.0,786.79,786.79
O06348,C0070,2022-12-14,P099,Electronics,4.0,435.88,1743.52
O06349,C0085,2022-04-29,P010,Electronics,8.0,1199.51,9596.08
O06350,C0015,2022-03-31,P079,Fashion,1.0,890.91,890.91
O06351,C0131,2023-01-28,P099,Groceries,2.0,231.14,462.28
O06352,C0108,2022-11-23,P057,Books,13.0,1087.11,14132.43
O06353,C0092,2023-11-20,P108,Home,3.0,252.31,756.93
O06354,C0191,2022-08-11,P064,Fashion,8.0,220.59,1764.72
O06355,C0153,2023-01-16,P110,Toys,5.0,749.82,3749.1
O06356,C0068,2023-07-01,P075,Fashion,1.0,730.82,730.82
O06357,C0035,2023-01-17,P100,Toys,9.0,1215.94,10943.46
O06358,C0093,2023-05-07,P107,Home,17.0,352.2,5987.4
O06359,C0114,2022-05-25,P108,Books,3.0,449.47,1348.41
O06360,C0086,2023-02-20,P070,Books,13.0,95.71,1244.23
O06361,C0032,2023-12-21,P103,Groceries,2.0,1153.02,2306.04
O06362,C0113,2022-09-01,P091,Fashion,12.0,1218.89,14626.68
O06363,C0045,2023-02-13,P022,Toys,2.0,508.57,1017.14
O06364,C0169,2022-04-26,P045,,,,14559.32
O06365,C0068,2022-02-19,P054,Groceries,1.0,139.59,139.59
O06366,C0171,2022-03-12,P029,Books,1.0,14.88,14.88
O06367,C0152,2023-11-27,P019,Books,5.0,1111.65,5558.25
O06368,C0186,2022-01-10,P020,Electronics,20.0,1070.42,21408.4
O06369,C0189,2022-10-30,P058,Electronics,18.0,782.47,14084.46
O06370,C0088,2022-02-25,P061,Books,10.0,672.93,6729.3
O06371,C0090,2023-10-16,P081,Toys,7.0,517.94,3625.58
O06372,C0065,2022-09-07,P015,Groceries,18.0,129.23,2326.14
O06373,C0135,2023-01-24,P060,Fashion,5.0,444.63,2223.15
O06374,C0170,2023-12-28,P107,Books,7.0,302.82,2119.74
O06375,C0166,2022-02-22,P004,Home,6.0,529.86,3179.16
O06376,C0196,2022-10-14,P002,Electronics,14.0,41.45,580.3
O06377,C0033,2023-05-11,P088,Electronics,9.0,17.58,158.22
O06378,C0164,2023-01-20,P111,Groceries,14.0,1061.73,14864.22
O06379,C0191,2023-04-20,P111,Toys,13.0,563.01,7319.13
O06380,C0077,2023-09-22,P116,Fashion,19.0,1143.75,21731.25
O06381,C0064,2023-05-15,P013,Fashion,3.0,640.23,1920.69
O06382,C0012,2023-09-10,P020,Toys,8.0,880.8,7046.4
O06383,C0132,2022-10-14,P016,Home,10.0,493.44,4934.4
O06384,C0198,2022-07-25,P106,Groceries,13.0,1156.26,15031.38
O06385,C0086,2022-12-26,P103,Fashion,16.0,1424.04,22784.64
O06386,C0067,2023-03-20,P129,Groceries,17.0,1304.26,22172.42
O06387,C0103,2022-03-28,P001,Groceries,17.0,1233.23,20964.91
O06388,C0190,2023-02-16,P092,Books,10.0,1182.7,11827.0
O06389,C0050,2022-05-04,P071,Home,1.0,611.73,611.73
O06390,C0179,2023-06-24,P127,Groceries,20.0,886.4,17728.0
O06391,C0137,2023-07-13,P050,Groceries,8.0,744.35,5954.8
O06392,C0155,2022-01-20,P127,Home,6.0,1123.13,6738.78
O06393,C0067,2022-07-10,P064,Fashion,16.0,374.18,5986.88
O06394,C0084,2022-10-25,P006,Groceries,3.0,696.53,2089.59
O06395,C0047,2022-04-20,P024,Groceries,20.0,260.29,5205.8
O06396,C0194,2023-03-05,P084,Toys,14.0,1487.46,20824.44
O06397,C0084,2022-04-04,P031,Groceries,13.0,490.77,6380.01
O06398,C0042,2022-09-18,P047,Fashion,4.0,802.33,3209.32
O06399,C0087,2022-11-10,P010,Groceries,8.0,163.79,1310.32
O06400,C0021,2023-10-03,P051,Toys,6.0,717.14,4302.84
O06401,C0003,2023-01-25,P067,Toys,3.0,1203.41,3610.23
O06402,C0056,2022-06-30,P012,Toys,16.0,1416.94,22671.04
O06403,C0133,2023-10-27,P005,Home,4.0,1316.16,5264.64
O06404,C0127,2023-02-12,P059,Toys,11.0,400.39,4404.29
O06405,C0113,2023-07-03,P048,Groceries,19.0,633.93,12044.67
O06406,C0127,2023-07-18,P125,Groceries,10.0,324.63,3246.3
O06407,C0048,2022-09-25,P041,Fashion,7.0,919.56,6436.92
O06408,C0080,2023-07-12,P094,Toys,19.0,493.46,9375.74
O06409,C0137,2022-11-20,P089,Electronics,18.0,440.38,7926.84
O06410,C0185,2022-03-19,P002,Home,14.0,165.06,2310.84
O06411,C0093,2022-11-04,P052,Books,19.0,1183.96,22495.24
O06412,C0158,2022-05-26,P096,Groceries,18.0,733.87,13209.66
O06413,C0096,2022-06-30,P125,Home,15.0,235.77,3536.55
O06414,C0130,2023-05-26,P117,Groceries,6.0,1289.91,7739.46
O06415,C0079,2023-06-22,P029,Electronics,20.0,21.01,420.2
O06416,C0069,2023-11-23,P129,Groceries,20.0,1401.54,28030.8
O06417,C0156,2023-10-05,P045,Books,5.0,911.98,4559.9
O06418,C0110,2023-01-08,P043,Home,5.0,702.48,3512.4
O06419,C0053,2022-07-12,P071,Groceries,15.0,534.64,8019.6
O06420,C0145,2023-10-16,P092,Electronics,20.0,164.11,3282.2
O06421,C0082,2022-02-27,P022,Fashion,9.0,520.14,4681.26
O06422,C0058,2023-04-17,P002,Books,7.0,20.05,140.35
O06423,C0085,2023-10-29,P029,Toys,4.0,1219.99,4879.96
O06424,C0104,2022-11-23,P042,Fashion,7.0,1459.18,10214.26
O06425,C0071,2023-07-04,P035,Home,5.0,1086.61,5433.05
O06426,C0170,2023-05-04,P045,Electronics,10.0,268.74,2687.4
O06427,C0055,2023-12-07,P046,Electronics,13.0,746.5,9704.5
O06428,C0160,2023-11-28,P017,Toys,20.0,413.73,8274.6
O06429,C0199,2023-03-21,P080,,,,1432.53
O06430,C0093,2022-12-02,P087,Books,11.0,775.76,8533.36
O06431,C0051,2022-05-31,P113,Groceries,16.0,1095.89,17534.24
O06432,C0148,2023-03-17,P104,Electronics,15.0,396.88,5953.2
O06433,C0176,2022-11-26,P123,Groceries,2.0,1275.59,2551.18
O06434,C0089,2023-06-10,P122,Home,4.0,659.49,2637.96
O06435,C0141,2023-09-26,P085,Toys,11.0,557.98,6137.78
O06436,C0126,2023-04-24,P113,Fashion,17.0,242.38,4120.46
O06437,C0181,2023-07-26,P028,Electronics,20.0,817.09,16341.8
O06438,C0175,2023-03-21,P083,Groceries,17.0,1143.65,19442.05
O06439,C0185,2023-04-02,P025,Electronics,1.0,667.43,667.43
O06440,C0136,2023-08-16,P120,Fashion,5.0,226.13,1130.65
O06441,C0179,2023-10-03,P098,Toys,13.0,60.58,787.54
O06442,C0163,2022-02-04,P124,Toys,18.0,335.1,6031.8
O06443,C0006,2022-12-09,P059,,,,13907.28
O06444,C0135,2023-04-11,P041,Home,19.0,967.13,18375.47
O06445,C0134,2022-05-03,P090,Groceries,14.0,982.92,13760.88
O06446,C0122,2022-06-04,P090,Toys,13.0,207.98,2703.74
O06447,C0040,2022-10-15,P073,Electronics,17.0,39.22,666.74
O06448,C0022,2023-06-05,P054,Home,8.0,1191.2,9529.6
O06449,C0184,2023-07-06,P113,Books,12.0,334.75,4017.0
O06450,C0155,2022-08-02,P113,Fashion,11.0,36.16,397.76
O06451,C0099,2022-05-24,P074,Electronics,2.0,524.98,1049.96
O06452,C0187,2022-08-06,P107,Toys,8.0,873.9,6991.2
O06453,C0160,2023-06-07,P030,Books,17.0,1239.39,21069.63
O06454,C0177,2023-02-09,P035,Home,8.0,19.91,159.28
O06455,C0184,2023-05-15,P108,Toys,4.0,1086.68,4346.72
O06456,C0165,2023-12-29,P125,Books,18.0,1452.89,26152.02
O06457,C0183,2022-10-10,P071,Fashion,13.0,1466.6,19065.8
O06458,C0064,2022-12-02,P033,Books,3.0,112.23,336.69
O06459,C0199,2023-05-31,P054,Books,14.0,985.43,13796.02
O06460,C0129,2022-06-21,P107,Toys,3.0,496.71,1490.13
O06461,C0110,2022-07-13,P039,Electronics,15.0,876.59,13148.85
O06462,C0189,2022-12-06,P089,Toys,15.0,1050.23,15753.45
O06463,C0145,2022-02-05,P025,Toys,1.0,1157.49,1157.49
O06464,C0145,2023-01-16,P106,Books,5.0,1474.45,7372.25
O06465,C0039,2023-08-25,P042,Home,5.0,156.52,782.6
O06466,C0100,2023-01-29,P060,Fashion,6.0,123.35,740.1
O06467,C0023,2023-03-17,P078,Toys,4.0,1248.89,4995.56
O06468,C0149,2022-08-01,P012,Toys,7.0,1037.81,7264.67
O06469,C0113,2022-05-24,P104,Toys,2.0,289.52,579.04
O06470,C0100,2022-10-09,P035,Electronics,16.0,677.88,10846.08
O06471,C0113,2023-09-20,P025,Fashion,5.0,804.21,4021.05
O06472,C0086,2023-02-25,P110,Toys,10.0,32.47,324.7
O06473,C0140,2023-07-01,P045,,,,6608.5
O06474,C0181,2023-10-21,P016,Toys,7.0,935.56,6548.92
O06475,C0200,2023-01-23,P065,Groceries,17.0,295.5,5023.5
O06476,C0166,2022-07-28,P105,Electronics,9.0,1434.89,12914.01
O06477,C0150,2022-02-27,P058,Electronics,1.0,489.78,489.78
O06478,C0184,2022-03-14,P109,Home,19.0,529.84,10066.96
O06479,C0160,2022-12-01,P125,Electronics,18.0,298.16,5366.88
O06480,C0141,2022-08-04,P045,Electronics,7.0,1332.37,9326.59
O06481,C0063,2022-02-04,P017,Groceries,2.0,628.16,1256.32
O06482,C0090,2023-10-25,P073,Electronics,15.0,398.62,5979.3
O06483,C0198,2022-10-25,P106,Toys,3.0,1436.91,4310.73
O06484,C0168,2023-12-17,P124,Home,14.0,1397.57,19565.98
O06485,C0189,2023-03-12,P111,Groceries,6.0,1332.49,7994.94
O06486,C0061,2023-08-11,P111,Fashion,11.0,1042.0,11462.0
O06487,C0012,2022-02-27,P088,Toys,2.0,365.57,731.14
O06488,C0031,2022-11-21,P128,Electronics,15.0,113.87,1708.05
O06489,C0056,2022-04-02,P123,Toys,7.0,313.02,2191.14
O06490,C0050,2023-10-20,P020,Home,5.0,570.07,2850.35
O06491,C0105,2022-08-19,P064,Fashion,12.0,980.02,11760.24
O06492,C0116,2022-09-08,P123,Home,4.0,815.84,3263.36
O06493,C0198,2023-05-29,P041,Books,11.0,414.98,4564.78
O06494,C0101,2022-04-09,P044,Books,8.0,675.26,5402.08
O06495,C0127,2023-05-21,P004,Books,5.0,328.12,1640.6
O06496,C0031,2023-08-03,P018,Groceries,1.0,975.69,975.69
O06497,C0083,2022-10-03,P086,Books,9.0,1424.17,12817.53
O06498,C0058,2022-12-27,P120,Home,20.0,1239.01,24780.2
O06499,C0111,2022-02-18,P100,Books,19.0,785.36,14921.84
O06500,C0055,2023-07-22,P085,Home,17.0,516.54,8781.18
O06501,C0112,2023-09-26,P066,Electronics,1.0,895.29,895.29
O06502,C0163,2023-04-02,P040,,,,23733.02
O06503,C0092,2023-08-05,P074,Groceries,12.0,866.28,10395.36
O06504,C0146,2022-09-29,P106,Books,8.0,134.33,1074.64
O06505,C0079,2023-11-19,P002,Books,4.0,1123.96,4495.84
O06506,C0145,2022-03-22,P107,Home,3.0,1238.05,3714.15
O06507,C0015,2022-06-03,P034,Fashion,17.0,921.19,15660.23
O06508,C0062,2023-12-24,P066,Groceries,16.0,1056.68,16906.88
O06509,C0075,2022-08-20,P105,Groceries,3.0,1197.48,3592.44
O06510,C0181,2022-08-28,P035,Toys,6.0,956.77,5740.62
O06511,C0188,2023-01-20,P074,Groceries,15.0,1265.6,18984.0
O06512,C0024,2023-09-19,P108,Groceries,5.0,1485.42,7427.1
O06513,C0188,2022-07-05,P066,Groceries,20.0,930.46,18609.2
O06514,C0136,2022-01-04,P039,Fashion,1.0,486.22,486.22
O06515,C0155,2023-05-06,P119,Fashion,4.0,395.74,1582.96
O06516,C0035,2023-12-13,P042,Groceries,19.0,1269.67,24123.73
O06517,C0172,2022-05-19,P114,Toys,2.0,1086.78,2173.56
O06518,C0136,2022-03-29,P054,,,,17630.21
O06519,C0065,2023-09-19,P011,Home,18.0,715.31,12875.58
O06520,C0189,2023-05-24,P129,Electronics,20.0,192.64,3852.8
O06521,C0145,2023-01-06,P070,Toys,13.0,1156.09,15029.17
O06522,C0166,2023-09-22,P114,Electronics,19.0,829.49,15760.31
O06523,C0098,2022-02-14,P076,Fashion,12.0,186.59,2239.08
O06524,C0146,2022-08-16,P039,Toys,7.0,781.59,5471.13
O06525,C0058,2023-10-25,P006,Electronics,12.0,679.12,8149.44
O06526,C0183,2022-10-31,P108,Home,16.0,1411.88,22590.08
O06527,C0177,2022-06-24,P091,Fashion,10.0,1280.93,12809.3
O06528,C0124,2022-11-08,P074,Groceries,7.0,845.79,5920.53
O06529,C0027,2023-02-19,P021,Electronics,6.0,125.42,752.52
O06530,C0024,2023-09-05,P005,Toys,2.0,1023.74,2047.48
O06531,C0170,2022-06-16,P102,Toys,18.0,1030.04,18540.72
O06532,C0139,2023-08-23,P007,Books,12.0,220.09,2641.08
O06533,C0096,2022-12-08,P126,Books,3.0,328.28,984.84
O06534,C0005,2022-01-31,P053,Groceries,11.0,1296.84,14265.24
O06535,C0109,2022-02-18,P085,Toys,5.0,742.56,3712.8
O06536,C0140,2022-03-07,P085,Electronics,13.0,1178.56,15321.28
O06537,C0052,2022-09-15,P045,Books,6.0,443.96,2663.76
O06538,C0054,2022-11-05,P111,Books,7.0,481.68,3371.76
O06539,C0186,2023-05-05,P048,Toys,3.0,370.43,1111.29
O06540,C0020,2022-04-16,P121,Toys,9.0,546.82,4921.38
O06541,C0155,2022-06-28,P039,Books,13.0,971.49,12629.37
O06542,C0027,2023-02-03,P044,Fashion,3.0,436.5,1309.5
O06543,C0117,2022-06-08,P055,Books,19.0,83.71,1590.49
O06544,C0017,2022-08-28,P062,Fashion,16.0,333.35,5333.6
O06545,C0071,2023-07-07,P125,Home,3.0,410.5,1231.5
O06546,C0082,2023-03-01,P064,Books,9.0,202.43,1821.87
O06547,C0119,2023-05-30,P062,Books,6.0,1181.72,7090.32
O06548,C0147,2023-05-13,P033,Electronics,11.0,1117.71,12294.81
O06549,C0111,2023-12-09,P012,Books,1.0,1392.06,1392.06
O06550,C0034,2022-01-14,P112,Books,4.0,30.01,120.04
O06551,C0018,2023-02-06,P024,,,,1197.92
O06552,C0076,2023-09-19,P016,Home,2.0,738.11,1476.22
O06553,C0172,2022-02-15,P013,,,,23817.0
O06554,C0076,2022-03-15,P060,Fashion,7.0,1182.77,8279.39
O06555,C0103,2022-12-27,P049,Home,19.0,252.74,4802.06
O06556,C0032,2022-06-20,P109,Home,7.0,173.3,1213.1
O06557,C0089,2023-08-01,P015,Books,18.0,703.95,12671.1
O06558,C0016,2022-03-18,P031,Fashion,4.0,368.09,1472.36
O06559,C0164,2022-05-20,P105,Books,9.0,169.33,1523.97
O06560,C0078,2023-03-25,P034,Electronics,7.0,858.98,6012.86
O06561,C0180,2022-02-03,P057,Fashion,16.0,570.39,9126.24
O06562,C0069,2023-06-20,P027,Groceries,18.0,55.76,1003.68
O06563,C0199,2023-10-26,P015,Home,20.0,18.98,379.6
O06564,C0184,2022-06-01,P103,Toys,7.0,635.61,4449.27
O06565,C0164,2023-09-04,P076,Toys,4.0,1381.11,5524.44
O06566,C0144,2022-08-03,P059,Home,10.0,1004.55,10045.5
O06567,C0099,2022-11-16,P001,Fashion,3.0,312.01,936.03
O06568,C0060,2023-03-25,P099,Toys,16.0,878.02,14048.32
O06569,C0129,2022-05-07,P117,Electronics,15.0,447.65,6714.75
O06570,C0096,2022-06-03,P013,Toys,9.0,557.89,5021.01
O06571,C0122,2023-12-27,P111,Books,2.0,348.09,696.18
O06572,C0123,2023-04-11,P019,Toys,11.0,1232.58,13558.38
O06573,C0175,2022-04-20,P103,Groceries,8.0,834.29,6674.32
O06574,C0113,2022-05-25,P015,Fashion,1.0,1232.05,1232.05
O06575,C0023,2023-10-12,P024,Books,9.0,1231.33,11081.97
O06576,C0188,2023-07-31,P053,Home,13.0,241.61,3140.93
O06577,C0129,2022-03-14,P071,Groceries,4.0,464.43,1857.72
O06578,C0074,2023-05-26,P074,Electronics,10.0,161.84,1618.4
O06579,C0134,2023-01-08,P051,Home,6.0,1293.46,7760.76
O06580,C0182,2023-04-30,P101,Fashion,5.0,961.63,4808.15
O06581,C0026,2022-05-12,P130,Toys,15.0,589.99,8849.85
O06582,C0120,2022-05-31,P015,Books,8.0,1130.71,9045.68
O06583,C0134,2023-09-27,P075,Books,7.0,787.1,5509.7
O06584,C0153,2022-05-19,P029,Fashion,10.0,214.86,2148.6
O06585,C0093,2022-11-27,P042,Toys,12.0,103.37,1240.44
O06586,C0170,2022-06-28,P088,Electronics,18.0,723.64,13025.52
O06587,C0103,2022-09-07,P127,Home,12.0,805.79,9669.48
O06588,C0004,2022-01-10,P051,Fashion,2.0,639.29,1278.58
O06589,C0143,2023-12-11,P099,Electronics,3.0,125.3,375.9
O06590,C0014,2022-03-31,P002,Home,7.0,589.36,4125.52
O06591,C0072,2022-04-07,P007,,,,75.66
O06592,C0072,2023-05-22,P097,Electronics,1.0,55.29,55.29
O06593,C0198,2023-03-11,P064,Groceries,18.0,1236.82,22262.76
O06594,C0135,2023-05-22,P083,Fashion,15.0,942.29,14134.35
O06595,C0138,2023-01-27,P088,Fashion,5.0,354.56,1772.8
O06596,C0110,2023-04-20,P083,,,,19408.8
O06597,C0108,2023-05-28,P124,Books,3.0,1481.48,4444.44
O06598,C0127,2023-12-30,P042,Books,19.0,1271.25,24153.75
O06599,C0164,2023-05-13,P092,Books,18.0,299.64,5393.52
O06600,C0159,2023-01-23,P057,,,,1066.5
O06601,C0175,2023-01-29,P008,Groceries,13.0,532.64,6924.32
O06602,C0004,2023-09-05,P093,Fashion,1.0,1204.27,1204.27
O06603,C0091,2023-09-20,P123,Fashion,2.0,1235.07,2470.14
O06604,C0106,2023-03-03,P113,,,,432.56
O06605,C0014,2022-11-09,P026,Home,7.0,121.06,847.42
